"study_id","site_id","latitude","longitude","startDate","endDate","refYear"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","HILL",42.6747593485717,-80.3951125190326,"2018-07-01","2018-07-01","2018"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","KENT",42.8365011303693,-80.3806470904352,"2018-07-01","2018-07-01","2018"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","NOR",43.0289932066368,-80.4717263460546,"2018-07-01","2018-07-01","2018"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","PLE_bluecrop",43.0981021387567,-80.3487319077588,"2018-07-01","2018-07-01","2018"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","PLE_blueray",43.0981021387567,-80.3487319077588,"2018-07-01","2018-07-01","2018"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","POW",42.7752777621736,-80.2544263306857,"2018-07-01","2018-07-01","2018"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","SHE_bluecrop",43.1905306901665,-81.0022104542081,"2018-07-01","2018-07-01","2018"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","SHE_blueray",43.1905306901665,-81.0022104542081,"2018-07-01","2018-07-01","2018"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","TNT",43.3824595871023,-80.8352397101721,"2018-07-01","2018-07-01","2018"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","WAL_bluecrop",43.3369333035916,-80.6919091745751,"2018-07-01","2018-07-01","2018"
"Ana_Montero_Castano_Vaccinium_corymbosum_Canada_2018","WAL_blueray",43.3369333035916,-80.6919091745751,"2018-07-01","2018-07-01","2018"
"Betina_Blochtein_Brassica_napus_Brazil_2011","L 1 Snitowski",-28.1429691314697,-54.3186988830566,"2011-09-01","2011-09-01","2011"
"Betina_Blochtein_Brassica_napus_Brazil_2011","L2 Snitowski",-28.1548595428467,-54.3274116516113,"2011-08-01","2011-09-01","2011"
"Betina_Blochtein_Brassica_napus_Brazil_2011","L3 Karlec",-28.1376895904541,-54.3471794128418,"2011-07-01","2011-09-01","2011"
"Betina_Blochtein_Brassica_napus_Brazil_2011","L4 Rupp",-28.0762805938721,-54.3076782226562,"2011-07-01","2011-08-01","2011"
"Betina_Blochtein_Brassica_napus_Brazil_2011","L5 Sr. Rupp",-28.0795192718506,-54.3138008117676,"2011-08-01","2011-09-01","2011"
"Betina_Blochtein_Brassica_napus_Brazil_2011","L 6 Sr. Donadel",-28.1334209442139,-54.3103218078613,"2011-09-01","2011-10-01","2011"
"Blande_Viana_Passiflora_edulis_Brazil_2005","13",-9.30545347303786,-40.3058073553415,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","19",-9.31097436775236,-40.2945665304858,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","43",-9.33332180940364,-40.2962876678982,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","67",-9.31478475420342,-40.2861412763026,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","112",-9.28694547489311,-40.2876781587062,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","117",-9.30639643322293,-40.2751224616872,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","129",-9.29626913528313,-40.2596463120827,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","149",-9.27434794777951,-40.2803681243288,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","155",-9.273109505752,-40.2675468321368,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","163",-9.26361952562276,-40.2914525739705,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","176",-9.30921674913039,-40.2601569370995,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","185",-9.32050255174681,-40.2651773366155,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","229",-9.34610252206672,-40.2829237284391,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","240",-9.33445368189837,-40.2478289348787,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","245",-9.34254730215258,-40.2554692781556,"2005-03-01","2005-06-01","2005"
"Blande_Viana_Passiflora_edulis_Brazil_2005","315",-9.29171538455523,-40.3039266730673,"2005-03-01","2005-06-01","2005"
"Breno_M_Freitas_Anacardium_occidentale_Brazil_2011","CA1",-4.10378340386198,-38.3881488658494,"2011-01-01","2011-12-01","2011"
"Breno_M_Freitas_Anacardium_occidentale_Brazil_2011","CA2",-4.11036081944337,-38.3891006387568,"2011-01-01","2011-12-01","2011"
"Breno_M_Freitas_Anacardium_occidentale_Brazil_2011","CA3",-4.11385062537106,-38.3899277376575,"2011-01-01","2011-12-01","2011"
"Breno_M_Freitas_Anacardium_occidentale_Brazil_2011","CA4",-4.09072626592055,-38.412743600952,"2011-01-01","2011-12-01","2011"
"Breno_M_Freitas_Anacardium_occidentale_Brazil_2011","CA5",-4.09686143546379,-38.4126301194546,"2011-01-01","2011-12-01","2011"
"Breno_M_Freitas_Anacardium_occidentale_Brazil_2011","CA6",-4.1009420104133,-38.3917772118165,"2011-01-01","2011-12-01","2011"
